x,y
5397.5,5797.5
5397.5,5798.5
5397.5,5799.5
5397.5,5800.5
5397.5,5801.5
5397.5,5802.5
5397.5,5803.5
5397.5,5804.5
5397.5,5805.5
5397.5,5806.5
5397.5,5807.5
5397.5,5808.5
5397.5,5809.5
5397.5,5810.5
5397.5,5811.5
5397.5,5812.5
5397.5,5813.5
5397.5,5814.5
5397.5,5815.5
5397.5,5816.5
5397.5,5817.5
5397.5,5818.5
5397.5,5819.5
5397.5,5820.5
5397.5,5821.5
5397.5,5822.5
5397.5,5823.5
5397.5,5824.5
5397.5,5825.5
5397.5,5826.5
5397.5,5827.5
5397.5,5828.5
5397.5,5829.5
5397.5,5830.5
5397.5,5831.5
5397.5,5832.5
5397.5,5833.5
5397.5,5834.5
5397.5,5835.5
5397.5,5836.5
5397.5,5837.5
5397.5,5838.5
5397.5,5839.5
5397.5,5840.5
5397.5,5841.5
5397.5,5842.5
5397.5,5843.5
5397.5,5844.5
5397.5,5845.5
5397.5,5846.5
5398.5,5750.5
5398.5,5751.5
5398.5,5752.5
5398.5,5753.5
5398.5,5754.5
5398.5,5755.5
5398.5,5756.5
5398.5,5757.5
5398.5,5758.5
5398.5,5759.5
5398.5,5760.5
5398.5,5761.5
5398.5,5762.5
5398.5,5763.5
5398.5,5764.5
5398.5,5765.5
5398.5,5766.5
5398.5,5767.5
5398.5,5768.5
5398.5,5769.5
5398.5,5770.5
5398.5,5771.5
5398.5,5772.5
5398.5,5773.5
5398.5,5774.5
5398.5,5775.5
5398.5,5776.5
5398.5,5777.5
5398.5,5778.5
5398.5,5779.5
5398.5,5780.5
5398.5,5781.5
5398.5,5782.5
5398.5,5783.5
5398.5,5784.5
5398.5,5785.5
5398.5,5786.5
5398.5,5787.5
5398.5,5788.5
5398.5,5789.5
5398.5,5790.5
5398.5,5791.5
5398.5,5792.5
5398.5,5793.5
5398.5,5794.5
5398.5,5795.5
5398.5,5796.5
5398.5,5797.5
5398.5,5798.5
5398.5,5799.5
5398.5,5800.5
5398.5,5801.5
5398.5,5802.5
5398.5,5803.5
5398.5,5804.5
5398.5,5805.5
5398.5,5806.5
5398.5,5807.5
5398.5,5808.5
5398.5,5809.5
5398.5,5810.5
5398.5,5811.5
5398.5,5812.5
5398.5,5813.5
5398.5,5814.5
5398.5,5815.5
5398.5,5816.5
5398.5,5817.5
5398.5,5818.5
5398.5,5819.5
5398.5,5820.5
5398.5,5821.5
5398.5,5822.5
5398.5,5823.5
5398.5,5824.5
5398.5,5825.5
5398.5,5826.5
5398.5,5827.5
5398.5,5828.5
5398.5,5829.5
5398.5,5830.5
5398.5,5831.5
5398.5,5832.5
5398.5,5833.5
5398.5,5834.5
5398.5,5835.5
5398.5,5836.5
5398.5,5837.5
5398.5,5838.5
5398.5,5839.5
5398.5,5840.5
5398.5,5841.5
5398.5,5842.5
5398.5,5843.5
5398.5,5844.5
5398.5,5845.5
5399.5,5750.5
5399.5,5751.5
5399.5,5752.5
5399.5,5753.5
5399.5,5754.5
5399.5,5755.5
5399.5,5756.5
5399.5,5757.5
5399.5,5758.5
5399.5,5759.5
5399.5,5760.5
5399.5,5761.5
5399.5,5762.5
5399.5,5763.5
5399.5,5764.5
5399.5,5765.5
5399.5,5766.5
5399.5,5767.5
5399.5,5768.5
5399.5,5769.5
5399.5,5770.5
5399.5,5771.5
5399.5,5772.5
5399.5,5773.5
5399.5,5774.5
5399.5,5775.5
5399.5,5776.5
5399.5,5777.5
5399.5,5778.5
5399.5,5779.5
5399.5,5780.5
5399.5,5781.5
5399.5,5782.5
5399.5,5783.5
5399.5,5784.5
5399.5,5785.5
5399.5,5786.5
5399.5,5787.5
5399.5,5788.5
5399.5,5789.5
5399.5,5790.5
5399.5,5791.5
5399.5,5792.5
5399.5,5793.5
5399.5,5794.5
5399.5,5795.5
5399.5,5796.5
5399.5,5797.5
5399.5,5798.5
5399.5,5799.5
5399.5,5800.5
5399.5,5801.5
5399.5,5802.5
5399.5,5803.5
5399.5,5804.5
5399.5,5805.5
5399.5,5806.5
5399.5,5807.5
5399.5,5808.5
5399.5,5809.5
5399.5,5810.5
5399.5,5811.5
5399.5,5812.5
5399.5,5813.5
5399.5,5814.5
5399.5,5815.5
5399.5,5816.5
5399.5,5817.5
5399.5,5818.5
5399.5,5819.5
5399.5,5820.5
5399.5,5821.5
5399.5,5822.5
5399.5,5823.5
5399.5,5824.5
5399.5,5825.5
5399.5,5826.5
5399.5,5827.5
5399.5,5828.5
5399.5,5829.5
5399.5,5830.5
5399.5,5831.5
5399.5,5832.5
5399.5,5833.5
5399.5,5834.5
5399.5,5835.5
5399.5,5836.5
5399.5,5837.5
5399.5,5838.5
5399.5,5839.5
5399.5,5840.5
5399.5,5841.5
5399.5,5842.5
5399.5,5843.5
5399.5,5844.5
5400.5,5749.5
5400.5,5750.5
5400.5,5751.5
5400.5,5752.5
5400.5,5753.5
5400.5,5754.5
5400.5,5755.5
5400.5,5756.5
5400.5,5757.5
5400.5,5758.5
5400.5,5759.5
5400.5,5760.5
5400.5,5761.5
5400.5,5762.5
5400.5,5763.5
5400.5,5764.5
5400.5,5765.5
5400.5,5766.5
5400.5,5767.5
5400.5,5768.5
5400.5,5769.5
5400.5,5770.5
5400.5,5771.5
5400.5,5772.5
5400.5,5773.5
5400.5,5774.5
5400.5,5775.5
5400.5,5776.5
5400.5,5777.5
5400.5,5778.5
5400.5,5779.5
5400.5,5780.5
5400.5,5781.5
5400.5,5782.5
5400.5,5783.5
5400.5,5784.5
5400.5,5785.5
5400.5,5786.5
5400.5,5787.5
5400.5,5788.5
5400.5,5789.5
5400.5,5790.5
5400.5,5791.5
5400.5,5792.5
5400.5,5793.5
5400.5,5794.5
5400.5,5795.5
5400.5,5796.5
5400.5,5797.5
5400.5,5798.5
5400.5,5799.5
5400.5,5800.5
5400.5,5801.5
5400.5,5802.5
5400.5,5803.5
5400.5,5804.5
5400.5,5805.5
5400.5,5806.5
5400.5,5807.5
5400.5,5808.5
5400.5,5809.5
5400.5,5810.5
5400.5,5811.5
5400.5,5812.5
5400.5,5813.5
5400.5,5814.5
5400.5,5815.5
5400.5,5816.5
5400.5,5817.5
5400.5,5818.5
5400.5,5819.5
5400.5,5820.5
5400.5,5821.5
5400.5,5822.5
5400.5,5823.5
5400.5,5824.5
5400.5,5825.5
5400.5,5826.5
5400.5,5827.5
5400.5,5828.5
5400.5,5829.5
5400.5,5830.5
5400.5,5831.5
5400.5,5832.5
5400.5,5833.5
5400.5,5834.5
5400.5,5835.5
5400.5,5836.5
5400.5,5837.5
5400.5,5838.5
5400.5,5839.5
5400.5,5840.5
5400.5,5841.5
5400.5,5842.5
5400.5,5843.5
5401.5,5749.5
5401.5,5750.5
5401.5,5751.5
5401.5,5752.5
5401.5,5753.5
5401.5,5754.5
5401.5,5755.5
5401.5,5756.5
5401.5,5757.5
5401.5,5758.5
5401.5,5759.5
5401.5,5760.5
5401.5,5761.5
5401.5,5762.5
5401.5,5763.5
5401.5,5764.5
5401.5,5765.5
5401.5,5766.5
5401.5,5767.5
5401.5,5768.5
5401.5,5769.5
5401.5,5770.5
5401.5,5771.5
5401.5,5772.5
5401.5,5773.5
5401.5,5774.5
5401.5,5775.5
5401.5,5776.5
5401.5,5777.5
5401.5,5778.5
5401.5,5779.5
5401.5,5780.5
5401.5,5781.5
5401.5,5782.5
5401.5,5783.5
5401.5,5784.5
5401.5,5785.5
5401.5,5786.5
5401.5,5787.5
5401.5,5788.5
5401.5,5789.5
5401.5,5790.5
5401.5,5791.5
5401.5,5792.5
5401.5,5793.5
5401.5,5794.5
5401.5,5795.5
5401.5,5796.5
5401.5,5797.5
5401.5,5798.5
5401.5,5799.5
5401.5,5800.5
5401.5,5801.5
5401.5,5802.5
5401.5,5803.5
5401.5,5804.5
5401.5,5805.5
5401.5,5806.5
5401.5,5807.5
5401.5,5808.5
5401.5,5809.5
5401.5,5810.5
5401.5,5811.5
5401.5,5812.5
5401.5,5813.5
5401.5,5814.5
5401.5,5815.5
5401.5,5816.5
5401.5,5817.5
5401.5,5818.5
5401.5,5819.5
5401.5,5820.5
5401.5,5821.5
5401.5,5822.5
5401.5,5823.5
5401.5,5824.5
5401.5,5825.5
5401.5,5826.5
5401.5,5827.5
5401.5,5828.5
5401.5,5829.5
5401.5,5830.5
5401.5,5831.5
5401.5,5832.5
5401.5,5833.5
5401.5,5834.5
5401.5,5835.5
5401.5,5836.5
5401.5,5837.5
5401.5,5838.5
5401.5,5839.5
5401.5,5840.5
5401.5,5841.5
5401.5,5842.5
5402.5,5748.5
5402.5,5749.5
5402.5,5750.5
5402.5,5751.5
5402.5,5752.5
5402.5,5753.5
5402.5,5754.5
5402.5,5755.5
5402.5,5756.5
5402.5,5757.5
5402.5,5758.5
5402.5,5759.5
5402.5,5760.5
5402.5,5761.5
5402.5,5762.5
5402.5,5763.5
5402.5,5764.5
5402.5,5765.5
5402.5,5766.5
5402.5,5767.5
5402.5,5768.5
5402.5,5769.5
5402.5,5770.5
5402.5,5771.5
5402.5,5772.5
5402.5,5773.5
5402.5,5774.5
5402.5,5775.5
5402.5,5776.5
5402.5,5777.5
5402.5,5778.5
5402.5,5779.5
5402.5,5780.5
5402.5,5781.5
5402.5,5782.5
5402.5,5783.5
5402.5,5784.5
5402.5,5785.5
5402.5,5786.5
5402.5,5787.5
5402.5,5788.5
5402.5,5789.5
5402.5,5790.5
5402.5,5791.5
5402.5,5792.5
5402.5,5793.5
5402.5,5794.5
5402.5,5795.5
5402.5,5796.5
5402.5,5797.5
5402.5,5798.5
5402.5,5799.5
5402.5,5800.5
5402.5,5801.5
5402.5,5802.5
5402.5,5803.5
5402.5,5804.5
5402.5,5805.5
5402.5,5806.5
5402.5,5807.5
5402.5,5808.5
5402.5,5809.5
5402.5,5810.5
5402.5,5811.5
5402.5,5812.5
5402.5,5813.5
5402.5,5814.5
5402.5,5815.5
5402.5,5816.5
5402.5,5817.5
5402.5,5818.5
5402.5,5819.5
5402.5,5820.5
5402.5,5821.5
5402.5,5822.5
5402.5,5823.5
5402.5,5824.5
5402.5,5825.5
5402.5,5826.5
5402.5,5827.5
5402.5,5828.5
5402.5,5829.5
5402.5,5830.5
5402.5,5831.5
5402.5,5832.5
5402.5,5833.5
5402.5,5834.5
5402.5,5835.5
5402.5,5836.5
5402.5,5837.5
5402.5,5838.5
5402.5,5839.5
5402.5,5840.5
5402.5,5841.5
5403.5,5748.5
5403.5,5749.5
5403.5,5750.5
5403.5,5751.5
5403.5,5752.5
5403.5,5753.5
5403.5,5754.5
5403.5,5755.5
5403.5,5756.5
5403.5,5757.5
5403.5,5758.5
5403.5,5759.5
5403.5,5760.5
5403.5,5761.5
5403.5,5762.5
5403.5,5763.5
5403.5,5764.5
5403.5,5765.5
5403.5,5766.5
5403.5,5767.5
5403.5,5768.5
5403.5,5769.5
5403.5,5770.5
5403.5,5771.5
5403.5,5772.5
5403.5,5773.5
5403.5,5774.5
5403.5,5775.5
5403.5,5776.5
5403.5,5777.5
5403.5,5778.5
5403.5,5779.5
5403.5,5780.5
5403.5,5781.5
5403.5,5782.5
5403.5,5783.5
5403.5,5784.5
5403.5,5785.5
5403.5,5786.5
5403.5,5787.5
5403.5,5788.5
5403.5,5789.5
5403.5,5790.5
5403.5,5791.5
5403.5,5792.5
5403.5,5793.5
5403.5,5794.5
5403.5,5795.5
5403.5,5796.5
5403.5,5797.5
5403.5,5798.5
5403.5,5799.5
5403.5,5800.5
5403.5,5801.5
5403.5,5802.5
5403.5,5803.5
5403.5,5804.5
5403.5,5805.5
5403.5,5806.5
5403.5,5807.5
5403.5,5808.5
5403.5,5809.5
5403.5,5810.5
5403.5,5811.5
5403.5,5812.5
5403.5,5813.5
5403.5,5814.5
5403.5,5815.5
5403.5,5816.5
5403.5,5817.5
5403.5,5818.5
5403.5,5819.5
5403.5,5820.5
5403.5,5821.5
5403.5,5822.5
5403.5,5823.5
5403.5,5824.5
5403.5,5825.5
5403.5,5826.5
5403.5,5827.5
5403.5,5828.5
5403.5,5829.5
5403.5,5830.5
5403.5,5831.5
5403.5,5832.5
5403.5,5833.5
5403.5,5834.5
5403.5,5835.5
5403.5,5836.5
5403.5,5837.5
5403.5,5838.5
5403.5,5839.5
5404.5,5747.5
5404.5,5748.5
5404.5,5749.5
5404.5,5750.5
5404.5,5751.5
5404.5,5752.5
5404.5,5753.5
5404.5,5754.5
5404.5,5755.5
5404.5,5756.5
5404.5,5757.5
5404.5,5758.5
5404.5,5759.5
5404.5,5760.5
5404.5,5761.5
5404.5,5762.5
5404.5,5763.5
5404.5,5764.5
5404.5,5765.5
5404.5,5766.5
5404.5,5767.5
5404.5,5768.5
5404.5,5769.5
5404.5,5770.5
5404.5,5771.5
5404.5,5772.5
5404.5,5773.5
5404.5,5774.5
5404.5,5775.5
5404.5,5776.5
5404.5,5777.5
5404.5,5778.5
5404.5,5779.5
5404.5,5780.5
5404.5,5781.5
5404.5,5782.5
5404.5,5783.5
5404.5,5784.5
5404.5,5785.5
5404.5,5786.5
5404.5,5787.5
5404.5,5788.5
5404.5,5789.5
5404.5,5790.5
5404.5,5791.5
5404.5,5792.5
5404.5,5793.5
5404.5,5794.5
5404.5,5795.5
5404.5,5796.5
5404.5,5797.5
5404.5,5798.5
5404.5,5799.5
5404.5,5800.5
5404.5,5801.5
5404.5,5802.5
5404.5,5803.5
5404.5,5804.5
5404.5,5805.5
5404.5,5806.5
5404.5,5807.5
5404.5,5808.5
5404.5,5809.5
5404.5,5810.5
5404.5,5811.5
5404.5,5812.5
5404.5,5813.5
5404.5,5814.5
5404.5,5815.5
5404.5,5816.5
5404.5,5817.5
5404.5,5818.5
5404.5,5819.5
5404.5,5820.5
5404.5,5821.5
5404.5,5822.5
5404.5,5823.5
5404.5,5824.5
5404.5,5825.5
5404.5,5826.5
5404.5,5827.5
5404.5,5828.5
5404.5,5829.5
5404.5,5830.5
5404.5,5831.5
5404.5,5832.5
5404.5,5833.5
5404.5,5834.5
5404.5,5835.5
5404.5,5836.5
5404.5,5837.5
5404.5,5838.5
5405.5,5747.5
5405.5,5748.5
5405.5,5749.5
5405.5,5750.5
5405.5,5751.5
5405.5,5752.5
5405.5,5753.5
5405.5,5754.5
5405.5,5755.5
5405.5,5756.5
5405.5,5757.5
5405.5,5758.5
5405.5,5759.5
5405.5,5760.5
5405.5,5761.5
5405.5,5762.5
5405.5,5763.5
5405.5,5764.5
5405.5,5765.5
5405.5,5766.5
5405.5,5767.5
5405.5,5768.5
5405.5,5769.5
5405.5,5770.5
5405.5,5771.5
5405.5,5772.5
5405.5,5773.5
5405.5,5774.5
5405.5,5775.5
5405.5,5776.5
5405.5,5777.5
5405.5,5778.5
5405.5,5779.5
5405.5,5780.5
5405.5,5781.5
5405.5,5782.5
5405.5,5783.5
5405.5,5784.5
5405.5,5785.5
5405.5,5786.5
5405.5,5787.5
5405.5,5788.5
5405.5,5789.5
5405.5,5790.5
5405.5,5791.5
5405.5,5792.5
5405.5,5793.5
5405.5,5794.5
5405.5,5795.5
5405.5,5796.5
5405.5,5797.5
5405.5,5798.5
5405.5,5799.5
5405.5,5800.5
5405.5,5801.5
5405.5,5802.5
5405.5,5803.5
5405.5,5804.5
5405.5,5805.5
5405.5,5806.5
5405.5,5807.5
5405.5,5808.5
5405.5,5809.5
5405.5,5810.5
5405.5,5811.5
5405.5,5812.5
5405.5,5813.5
5405.5,5814.5
5405.5,5815.5
5405.5,5816.5
5405.5,5817.5
5405.5,5818.5
5405.5,5819.5
5405.5,5820.5
5405.5,5821.5
5405.5,5822.5
5405.5,5823.5
5405.5,5824.5
5405.5,5825.5
5405.5,5826.5
5405.5,5827.5
5405.5,5828.5
5405.5,5829.5
5405.5,5830.5
5405.5,5831.5
5405.5,5832.5
5405.5,5833.5
5405.5,5834.5
5405.5,5835.5
5405.5,5836.5
5405.5,5837.5
5406.5,5746.5
5406.5,5747.5
5406.5,5748.5
5406.5,5749.5
5406.5,5750.5
5406.5,5751.5
5406.5,5752.5
5406.5,5753.5
5406.5,5754.5
5406.5,5755.5
5406.5,5756.5
5406.5,5757.5
5406.5,5758.5
5406.5,5759.5
5406.5,5760.5
5406.5,5761.5
5406.5,5762.5
5406.5,5763.5
5406.5,5764.5
5406.5,5765.5
5406.5,5766.5
5406.5,5767.5
5406.5,5768.5
5406.5,5769.5
5406.5,5770.5
5406.5,5771.5
5406.5,5772.5
5406.5,5773.5
5406.5,5774.5
5406.5,5775.5
5406.5,5776.5
5406.5,5777.5
5406.5,5778.5
5406.5,5779.5
5406.5,5780.5
5406.5,5781.5
5406.5,5782.5
5406.5,5783.5
5406.5,5784.5
5406.5,5785.5
5406.5,5786.5
5406.5,5787.5
5406.5,5788.5
5406.5,5789.5
5406.5,5790.5
5406.5,5791.5
5406.5,5792.5
5406.5,5793.5
5406.5,5794.5
5406.5,5795.5
5406.5,5796.5
5406.5,5797.5
5406.5,5798.5
5406.5,5799.5
5406.5,5800.5
5406.5,5801.5
5406.5,5802.5
5406.5,5803.5
5406.5,5804.5
5406.5,5805.5
5406.5,5806.5
5406.5,5807.5
5406.5,5808.5
5406.5,5809.5
5406.5,5810.5
5406.5,5811.5
5406.5,5812.5
5406.5,5813.5
5406.5,5814.5
5406.5,5815.5
5406.5,5816.5
5406.5,5817.5
5406.5,5818.5
5406.5,5819.5
5406.5,5820.5
5406.5,5821.5
5406.5,5822.5
5406.5,5823.5
5406.5,5824.5
5406.5,5825.5
5406.5,5826.5
5406.5,5827.5
5406.5,5828.5
5406.5,5829.5
5406.5,5830.5
5406.5,5831.5
5406.5,5832.5
5406.5,5833.5
5406.5,5834.5
5406.5,5835.5
5406.5,5836.5
5407.5,5747.5
5407.5,5748.5
5407.5,5749.5
5407.5,5750.5
5407.5,5751.5
5407.5,5752.5
5407.5,5753.5
5407.5,5754.5
5407.5,5755.5
5407.5,5756.5
5407.5,5757.5
5407.5,5758.5
5407.5,5759.5
5407.5,5760.5
5407.5,5761.5
5407.5,5762.5
5407.5,5763.5
5407.5,5764.5
5407.5,5765.5
5407.5,5766.5
5407.5,5767.5
5407.5,5768.5
5407.5,5769.5
5407.5,5770.5
5407.5,5771.5
5407.5,5772.5
5407.5,5773.5
5407.5,5774.5
5407.5,5775.5
5407.5,5776.5
5407.5,5777.5
5407.5,5778.5
5407.5,5779.5
5407.5,5780.5
5407.5,5781.5
5407.5,5782.5
5407.5,5783.5
5407.5,5784.5
5407.5,5785.5
5407.5,5786.5
5407.5,5787.5
5407.5,5788.5
5407.5,5789.5
5407.5,5790.5
5407.5,5791.5
5407.5,5792.5
5407.5,5793.5
5407.5,5794.5
5407.5,5795.5
5407.5,5796.5
5407.5,5797.5
5407.5,5798.5
5407.5,5799.5
5407.5,5800.5
5407.5,5801.5
5407.5,5802.5
5407.5,5803.5
5407.5,5804.5
5407.5,5805.5
5407.5,5806.5
5407.5,5807.5
5407.5,5808.5
5407.5,5809.5
5407.5,5810.5
5407.5,5811.5
5407.5,5812.5
5407.5,5813.5
5407.5,5814.5
5407.5,5815.5
5407.5,5816.5
5407.5,5817.5
5407.5,5818.5
5407.5,5819.5
5407.5,5820.5
5407.5,5821.5
5407.5,5822.5
5407.5,5823.5
5407.5,5824.5
5407.5,5825.5
5407.5,5826.5
5407.5,5827.5
5407.5,5828.5
5407.5,5829.5
5407.5,5830.5
5407.5,5831.5
5407.5,5832.5
5407.5,5833.5
5407.5,5834.5
5408.5,5747.5
5408.5,5748.5
5408.5,5749.5
5408.5,5750.5
5408.5,5751.5
5408.5,5752.5
5408.5,5753.5
5408.5,5754.5
5408.5,5755.5
5408.5,5756.5
5408.5,5757.5
5408.5,5758.5
5408.5,5759.5
5408.5,5760.5
5408.5,5761.5
5408.5,5762.5
5408.5,5763.5
5408.5,5764.5
5408.5,5765.5
5408.5,5766.5
5408.5,5767.5
5408.5,5768.5
5408.5,5769.5
5408.5,5770.5
5408.5,5771.5
5408.5,5772.5
5408.5,5773.5
5408.5,5774.5
5408.5,5775.5
5408.5,5776.5
5408.5,5777.5
5408.5,5778.5
5408.5,5779.5
5408.5,5780.5
5408.5,5781.5
5408.5,5782.5
5408.5,5783.5
5408.5,5784.5
5408.5,5785.5
5408.5,5786.5
5408.5,5787.5
5408.5,5788.5
5408.5,5789.5
5408.5,5790.5
5408.5,5791.5
5408.5,5792.5
5408.5,5793.5
5408.5,5794.5
5408.5,5795.5
5408.5,5796.5
5408.5,5797.5
5408.5,5798.5
5408.5,5799.5
5408.5,5800.5
5408.5,5801.5
5408.5,5802.5
5408.5,5803.5
5408.5,5804.5
5408.5,5805.5
5408.5,5806.5
5408.5,5807.5
5408.5,5808.5
5408.5,5809.5
5408.5,5810.5
5408.5,5811.5
5408.5,5812.5
5408.5,5813.5
5408.5,5814.5
5408.5,5815.5
5408.5,5816.5
5408.5,5817.5
5408.5,5818.5
5408.5,5819.5
5408.5,5820.5
5408.5,5821.5
5408.5,5822.5
5408.5,5823.5
5408.5,5824.5
5408.5,5825.5
5408.5,5826.5
5408.5,5827.5
5408.5,5828.5
5408.5,5829.5
5408.5,5830.5
5408.5,5831.5
5408.5,5832.5
5408.5,5833.5
5409.5,5747.5
5409.5,5748.5
5409.5,5749.5
5409.5,5750.5
5409.5,5751.5
5409.5,5752.5
5409.5,5753.5
5409.5,5754.5
5409.5,5755.5
5409.5,5756.5
5409.5,5757.5
5409.5,5758.5
5409.5,5759.5
5409.5,5760.5
5409.5,5761.5
5409.5,5762.5
5409.5,5763.5
5409.5,5764.5
5409.5,5765.5
5409.5,5766.5
5409.5,5767.5
5409.5,5768.5
5409.5,5769.5
5409.5,5770.5
5409.5,5771.5
5409.5,5772.5
5409.5,5773.5
5409.5,5774.5
5409.5,5775.5
5409.5,5776.5
5409.5,5777.5
5409.5,5778.5
5409.5,5779.5
5409.5,5780.5
5409.5,5781.5
5409.5,5782.5
5409.5,5783.5
5409.5,5784.5
5409.5,5785.5
5409.5,5786.5
5409.5,5787.5
5409.5,5788.5
5409.5,5789.5
5409.5,5790.5
5409.5,5791.5
5409.5,5792.5
5409.5,5793.5
5409.5,5794.5
5409.5,5795.5
5409.5,5796.5
5409.5,5797.5
5409.5,5798.5
5409.5,5799.5
5409.5,5800.5
5409.5,5801.5
5409.5,5802.5
5409.5,5803.5
5409.5,5804.5
5409.5,5805.5
5409.5,5806.5
5409.5,5807.5
5409.5,5808.5
5409.5,5809.5
5409.5,5810.5
5409.5,5811.5
5409.5,5812.5
5409.5,5813.5
5409.5,5814.5
5409.5,5815.5
5409.5,5816.5
5409.5,5817.5
5409.5,5818.5
5409.5,5819.5
5409.5,5820.5
5409.5,5821.5
5409.5,5822.5
5409.5,5823.5
5409.5,5824.5
5409.5,5825.5
5409.5,5826.5
5409.5,5827.5
5409.5,5828.5
5409.5,5829.5
5409.5,5830.5
5409.5,5831.5
5409.5,5832.5
5410.5,5747.5
5410.5,5748.5
5410.5,5749.5
5410.5,5750.5
5410.5,5751.5
5410.5,5752.5
5410.5,5753.5
5410.5,5754.5
5410.5,5755.5
5410.5,5756.5
5410.5,5757.5
5410.5,5758.5
5410.5,5759.5
5410.5,5760.5
5410.5,5761.5
5410.5,5762.5
5410.5,5763.5
5410.5,5764.5
5410.5,5765.5
5410.5,5766.5
5410.5,5767.5
5410.5,5768.5
5410.5,5769.5
5410.5,5770.5
5410.5,5771.5
5410.5,5772.5
5410.5,5773.5
5410.5,5774.5
5410.5,5775.5
5410.5,5776.5
5410.5,5777.5
5410.5,5778.5
5410.5,5779.5
5410.5,5780.5
5410.5,5781.5
5410.5,5782.5
5410.5,5783.5
5410.5,5784.5
5410.5,5785.5
5410.5,5786.5
5410.5,5787.5
5410.5,5788.5
5410.5,5789.5
5410.5,5790.5
5410.5,5791.5
5410.5,5792.5
5410.5,5793.5
5410.5,5794.5
5410.5,5795.5
5410.5,5796.5
5410.5,5797.5
5410.5,5798.5
5410.5,5799.5
5410.5,5800.5
5410.5,5801.5
5410.5,5802.5
5410.5,5803.5
5410.5,5804.5
5410.5,5805.5
5410.5,5806.5
5410.5,5807.5
5410.5,5808.5
5410.5,5809.5
5410.5,5810.5
5410.5,5811.5
5410.5,5812.5
5410.5,5813.5
5410.5,5814.5
5410.5,5815.5
5410.5,5816.5
5410.5,5817.5
5410.5,5818.5
5410.5,5819.5
5410.5,5820.5
5410.5,5821.5
5410.5,5822.5
5410.5,5823.5
5410.5,5824.5
5410.5,5825.5
5410.5,5826.5
5410.5,5827.5
5410.5,5828.5
5410.5,5829.5
5410.5,5830.5
5410.5,5831.5
5410.5,5832.5
5411.5,5748.5
5411.5,5749.5
5411.5,5750.5
5411.5,5751.5
5411.5,5752.5
5411.5,5753.5
5411.5,5754.5
5411.5,5755.5
5411.5,5756.5
5411.5,5757.5
5411.5,5758.5
5411.5,5759.5
5411.5,5760.5
5411.5,5761.5
5411.5,5762.5
5411.5,5763.5
5411.5,5764.5
5411.5,5765.5
5411.5,5766.5
5411.5,5767.5
5411.5,5768.5
5411.5,5769.5
5411.5,5770.5
5411.5,5771.5
5411.5,5772.5
5411.5,5773.5
5411.5,5774.5
5411.5,5775.5
5411.5,5776.5
5411.5,5777.5
5411.5,5778.5
5411.5,5779.5
5411.5,5780.5
5411.5,5781.5
5411.5,5782.5
5411.5,5783.5
5411.5,5784.5
5411.5,5785.5
5411.5,5786.5
5411.5,5787.5
5411.5,5788.5
5411.5,5789.5
5411.5,5790.5
5411.5,5791.5
5411.5,5792.5
5411.5,5793.5
5411.5,5794.5
5411.5,5795.5
5411.5,5796.5
5411.5,5797.5
5411.5,5798.5
5411.5,5799.5
5411.5,5800.5
5411.5,5801.5
5411.5,5802.5
5411.5,5803.5
5411.5,5804.5
5411.5,5805.5
5411.5,5806.5
5411.5,5807.5
5411.5,5808.5
5411.5,5809.5
5411.5,5810.5
5411.5,5811.5
5411.5,5812.5
5411.5,5813.5
5411.5,5814.5
5411.5,5815.5
5411.5,5816.5
5411.5,5817.5
5411.5,5818.5
5411.5,5819.5
5411.5,5820.5
5411.5,5821.5
5411.5,5822.5
5411.5,5823.5
5411.5,5824.5
5411.5,5825.5
5411.5,5826.5
5411.5,5827.5
5411.5,5828.5
5411.5,5829.5
5411.5,5830.5
5411.5,5831.5
5412.5,5748.5
5412.5,5749.5
5412.5,5750.5
5412.5,5751.5
5412.5,5752.5
5412.5,5753.5
5412.5,5754.5
5412.5,5755.5
5412.5,5756.5
5412.5,5757.5
5412.5,5758.5
5412.5,5759.5
5412.5,5760.5
5412.5,5761.5
5412.5,5762.5
5412.5,5763.5
5412.5,5764.5
5412.5,5765.5
5412.5,5766.5
5412.5,5767.5
5412.5,5768.5
5412.5,5769.5
5412.5,5770.5
5412.5,5771.5
5412.5,5772.5
5412.5,5773.5
5412.5,5774.5
5412.5,5775.5
5412.5,5776.5
5412.5,5777.5
5412.5,5778.5
5412.5,5779.5
5412.5,5780.5
5412.5,5781.5
5412.5,5782.5
5412.5,5783.5
5412.5,5784.5
5412.5,5785.5
5412.5,5786.5
5412.5,5787.5
5412.5,5788.5
5412.5,5789.5
5412.5,5790.5
5412.5,5791.5
5412.5,5792.5
5412.5,5793.5
5412.5,5794.5
5412.5,5795.5
5412.5,5796.5
5412.5,5797.5
5412.5,5798.5
5412.5,5799.5
5412.5,5800.5
5412.5,5801.5
5412.5,5802.5
5412.5,5803.5
5412.5,5804.5
5412.5,5805.5
5412.5,5806.5
5412.5,5807.5
5412.5,5808.5
5412.5,5809.5
5412.5,5810.5
5412.5,5811.5
5412.5,5812.5
5412.5,5813.5
5412.5,5814.5
5412.5,5815.5
5412.5,5816.5
5412.5,5817.5
5412.5,5818.5
5412.5,5819.5
5412.5,5820.5
5412.5,5821.5
5412.5,5822.5
5412.5,5823.5
5412.5,5824.5
5412.5,5825.5
